序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
10,据说就是这家银行昨天下午发生劫案 我在:2新西路 ​​​​,否,,2012-09-22 07:32,2,5,赞,Android客户端,https://weibo.com/2752475273/yD0lGAURo
11,据说就是这家银行昨天下午发生劫案 我在:O网页链接 ​​​​,否,,2012-09-22 07:31,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yD0lcdo19
12,转发微博,是,一位旅游达人总结出的旅游的各种陷阱，爱旅游的盆友们出门在外要小心，赶紧收藏啦！！ ​​​​,2012-09-21 16:22,1,评论,赞,360安全浏览器,https://weibo.com/2752475273/yCUohjecY
13,#搜狗新词#【六角恐龙】　　广西忻城县城关镇西隆村村民刘益红日前在当地河流中捕捞到一条身上长有６只“角”和４条腿的鱼。当地渔政管理站有关负责人经查阅资料，确认这条鱼为大钝口螈，又名“六角恐龙”，原产墨西哥，属极危珍贵物种。【六角恐龙 - 搜狗输入法词库】 O网页链接 ​​​​,否,,2012-09-19 15:51,转发,评论,赞,搜狗输入法,https://weibo.com/2752475273/yCBkJBm7V
14,庆祝中国海监船到达钓鱼岛海域，终于迈出了勇敢的第一步！ 我在:O网页链接 ​​​​,否,,2012-09-14 09:22,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBNEjF4ub
15,一日，太阳打电话给草：“草你好吗？”，草说：“我草，你谁啊？”，太阳说：“草，我日啊”。草说：“我草，你到底谁啊？”，太阳说：“我日啊，草你好吗？”，草说：“日你吗？我草”。后来太阳他妈接过电话：“草你妈好吗？我日他妈。 我在:2锥塔胡同 ​​​​,否,,2012-09-14 05:29,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBM7Uv4Qe
16,阳光明媚，心情舒畅！期待今晚我们的篮球赛！ 我在:O网页链接 ​​​​,否,,2012-09-13 08:08,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBDJVu7FO
17,@郑超,是,肠道总面积有200平米，我们住的地方还没有屎住的地方大，我们还不如去屎！真是生不如屎啊！   @各种纠结一体的仙儿 @二蛋子啊 @奶茶-Sunny @enjoylazy  ​​​​,2012-09-13 08:05,1,评论,赞,Android客户端,https://weibo.com/2752475273/yBDIJzis7
18,//@金子豆豆儿:我的卡鲁 //@忘记风忘记海: @二蛋子啊 @金子豆豆儿@请输入用户名 @金子豆豆儿 我相信如果是上赛季的国安卡鲁的作用依然会很强大，到现在的国安让人看不懂！边不边中不中，没有特点的球队很难立足！,是,卡鲁又进球了，西班牙国家杯 ​​​​,2012-09-13 08:02,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBDHs88mM
19,转发微博,是,什么叫伪球迷？这张图就很好地诠释了。。 ​​​​,2012-09-12 17:49,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yBy79BQAL
20,//@张弛百平:再转//@王人平:转！！！//@薛蛮子: 再转！继续转,是,#转一次 捐五元#“大哥哥，开学了，山区儿童能和我们一样开开心心上学吗？”又逢一年开学季，山区里的孩子你上学了吗…@唯品会365爱心基金 走进新疆，助力贫困儿童的学习梦，您转发一次，我们将以您的名义捐5元用于援建唯品会小学。别让贫困毁了孩子的一生。O网页链接 ​​​​,2012-09-12 15:09,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBx4515rl
21,到底敢不敢去啊！光说不练假把式,是,【今天最大疑团】央视报道海监船10日上午10点距钓鱼岛仅#220海里#(钓鱼岛距温州才183海里、距福州也才210海里)。海监船时速约18海里，10日23点就可以到达钓鱼岛。但现在都11日23点了，海监船还没出现在钓鱼岛海域。请问：1、开过头了？2、迷路了？3、加不起油了？4、堵车了？5、搁浅了？6、压根没去？ ​​​​,2012-09-12 12:45,1,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yBw7T2kyT
22,牛逼的最高境界,是,,2012-09-12 08:52,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBuBioNZe
23,大刀向鬼子地头上砍去,是,【人民微评:钓鱼岛，“口水仗”已经没有意义】在这个世界上，有的国家从来欺软怕硬，它“只服力、不服理”，你就用力量跟他讲道理。今天，在中国周边领土纷争不断的背景下，日本既然想火中取栗，中国就不妨杀鸡儆猴。中国不可能一再“搁置争议”，日本也别指望侥幸获利，幻想以“挨骂”捞取“实惠”。 ​​​​,2012-09-12 08:51,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yBuAVEQYi
24,4点半亲身感受密云县医院挂号难！ 我在:2锥塔胡同 ​​​​,否,,2012-09-12 06:56,转发,5,赞,Android客户端,https://weibo.com/2752475273/yBtQaxWbu
