序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,今年的这个七夕情人节，别再问我怎么过。我很想跳过、略过、得过且过。可是我还是懦弱的承认，我只有难过 。。。 ​​​​,否,,2012-08-25 16:44,2,2,赞,微博 weibo.com,https://weibo.com/2966023802/yyNZTy7SN
1,Ian的小跟班 你这是十个月么，也太快了，什么时候出院啊 ​​​​,否,,2012-08-25 15:38,转发,1,赞,微博 weibo.com,https://weibo.com/2966023802/yyNz6in5V
2,你對我好，我會跟你很好，但是在你對我不好的同時，我會加倍奉還 ​​​​,否,,2012-08-24 18:02,转发,评论,赞,微博 weibo.com,https://weibo.com/2966023802/yyF59y57p
3,【】要是眼睁睁的看着重要的同伴死去，就算是死，我也不能瞑目。——泽田纲吉 ​​​​,否,,2012-08-24 13:04,转发,评论,赞,微博 weibo.com,https://weibo.com/2966023802/yyD8666e4
4,你，真的不会了吗？ ​​​​,否,,2012-08-24 11:58,转发,评论,赞,微博 weibo.com,https://weibo.com/2966023802/yyCHqdA9s
