序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,8月26日下午，江苏阜宁县诗词协会组织35名诗词作者及12位书画名家，来到国网阜宁县供电公司就“6·23”龙卷风冰雹特大灾害抢险保电事迹进行采风创作，县委常委、宣传部长罗时荣到场观摩交流。艺术家们且诵且吟，诗配画，词作书，礼赞“大美供电人”，讴歌抗灾保电铁军精神，留下诸多华章佳作。@国网江苏电力 @电网头条 @国网江苏电力95598 @盐城晚报的微博 @亮报 @国家电网报 @国家电网报手机报 @串场星空 @国家电网,否,,2016-08-27 02:43,1,评论,1,iPhone 6 Plus,https://weibo.com/3516679003/E5pYRz4Rd
1,【滨海县供电公司组织员工义务献血传递爱心】8月26日上午，国网滨海县供电公司组织志愿者参加无偿献血活动，近60名员工踊跃参加义务献血。长期以来，该公司在加强电力保障服务的同时，勇于承担社会责任，把义务献血作为“两学一做”学习教育活动的一个重要载体，向社会展现供电人博爱胸怀。（周吉成）@国网江苏电力,否,,2016-08-26 11:32,转发,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E5k1ersZy
2,#进校园#除隐患#保供电#8月25日，国网建湖县供电公司检修人员到宝塔镇中心小学“体检”校园用电设施，及时发现并消除隐患2处，确保秋季期开学用电无忧。@国网江苏电力 ​​​​,否,,2016-08-26 09:05,转发,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E5j3AEc3W
3,8月25日，国网盐城市大丰区供电公司按照《国网输电线路运行标准》组织电力工程处人员安装110千伏华隆线、110千伏裕隆线统一标识，以规范输电线路运行管理。 (陈红兵）@国网江苏电力 ​​​​,否,,2016-08-25 16:07,1,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E5coeib09
4,【高温施工保障回迁房早供电】8月24日，国网建湖县供电公司组织20余名施工人员顶烈日为学府文苑小区分线箱接线，保障安置小区居民早日搬进新居用上电。@国网江苏电力 ​​​​,否,,2016-08-25 11:07,转发,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E5aqyEhlY
5,8月24日，国网东台市供电公司组织2支30多人的施工队伍，顶着“秋老虎”的高温，迁移东台市经济开发区10千伏廉贻、园区线32号40号杆线路，保证新建重点企业顺利开工建设。@国网江苏电力 ​​​​,否,,2016-08-24 13:51,3,1,赞,iPhone 6 Plus,https://weibo.com/3516679003/E524wsImY
6,近期，国网盐城供电公司组织各县施工单位，挑战“秋老虎”的高温，在炎炎烈日下，加快改造农村电网，构建坚强的农村电网，满足发展用电需求，保证安全可靠供电。@国网江苏电力 ​​​​,否,,2016-08-23 17:36,2,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E4U7Gw1by
7,#方便船民使用岸电#8月22日，国网盐城市大丰区供电公司服务人员正在大丰水上服务区检查船民刷卡通电桩，保证停靠船只安全、方便使用岸电。（唐建军）@国网江苏电力 ​​​​,否,,2016-08-22 16:16,转发,评论,1,iPhone 6 Plus,https://weibo.com/3516679003/E4KakgX1a
8,【查隐患保障供电】立秋后，建湖地区持续高温。8月18日建湖日供电量735.68万千瓦时，比去年同期增长22.61%。面对来势凶猛的“秋老虎”，国网建湖县供电公司合理调整电网运行方式，同时增加夜巡、特巡次数，跟踪监测重载配电线路和配电变压器，力战秋老虎保障供电。@国网江苏电力 　　 ​​​​,否,,2016-08-19 19:11,转发,评论,1,iPhone 6 Plus,https://weibo.com/3516679003/E4j2d32lW
9,8月19日，国网东台供电公司电力施工人员战高温，改造东台镇海丰社区小学供电线路，保证开学后师生们用上安全、满意电。@国网江苏电力 ​​​​,否,,2016-08-19 14:49,转发,评论,赞,iPhone 6 Plus,https://weibo.com/3516679003/E4hjQumCy
