序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,//@阿坝九寨消防:转发微博,是,高层建筑一旦发生火灾，较一般建筑具有更大的危害性，消防蜀黍整理了一份高层建筑火灾逃生自救指南！↓↓↓请戳大图↓↓↓  快一起get√起来！ ​​​​@四川资阳消防 ​​​​,2017-09-30 12:43,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobYc0Vx7
1,//@桂林消防119:今天是全国第四个#烈士纪念日#，致敬我们最可爱的人！,是,他是同学眼中的好班长，用身体做保护垫保卫了孩子的生命；他是年轻的消防战士，用自己的牺牲拯救了溺水者的生命；他是无畏的逆行者，扑灭大火保卫人民财产，自己却失去了年轻的生命；他们是和平年代最最可爱的人，他们有一个同样的名字：消防员！今天是全国第四个#烈士纪念日#，转发微博致敬我们最可爱 ​​​​...展开全文c,2017-09-30 12:42,1,评论,2,又轻又薄的小米5c,https://weibo.com/3647075757/FobY9jThO
2,//@成都市公安消防支队:【请记住他们的名字】烈火中，橄榄绿埋进瓦砾焦土，铁血将士不轻弹的热泪，和膝盖一起落下。其实我不想叫你英雄，只想再喊一声我的好弟兄，可人海茫茫不见你，你的血滴变成了火种。,是,#烈士纪念日# 【请记住他们的名字】烈火中，橄榄绿埋进瓦砾焦土，铁血将士不轻弹的热泪，和膝盖一起落下。其实我不想叫你英雄，只想再喊一声我的好弟兄，可人海茫茫不见你，你的血滴变成了火种。请记住有一个兵种叫消防。有一种兵，高空取物靠他们有一种兵，车祸救援靠他们有一种兵，入深山拯 ​​​​...展开全文c,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobY6D4qF
3,//@广州消防:国庆中秋消防安全提示,是,公安部消防局发布国庆、中秋假期消防安全提示 °公安部消防局发布国庆、中秋假期消防安全提示 ​​​​,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobY5awCT
4,转发微博,是,#住在高层的你安全吗?# 在高层建筑中，一旦发生火灾应该如何逃生？戳→关键时候能救命！！！！L央视新闻的秒拍视频 ​​​ ​​​​,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobY2sAUl
5,转发微博,是,【男子骑电动低头看手机视频 撞了】9月26日，浙江金华一轿车停路口等红绿灯，后方小伙骑电动车笔直地撞上轿车。监控显示，小伙全程单手扶车把，戴耳机低头看手机视频。@ 身边的手机党低头族，还敢这样玩手机吗？L创新e警的秒拍视频 ​​​ ​​​​,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobY111Sr
6,转发微博,是,【换装啦，四川消防官微启用新徽标】Everybody！有木有发现蜀黍的头像换了！是滴，四川消防官微启用新徽标啦！经过大家轮番的头脑风暴，徽标上每一个元素的设计都有着特殊的意义，↓↓↓戳视频，且听蜀黍一一道来@中国消防 L四川消防的秒拍视频 ​​​​,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobXZerXk
7,转发微博,是,【各路注意！这里有一大波迷你消防员出没！】沙场秋点兵，萌娃闹国庆！今天上午，一大波“消防员”在乐山城北幼儿园接受检阅，他们踏着整齐的步伐，他们有的手持消防斧、有的拿着灭火器，还有的拿着对讲机，神情肃穆，迈着整齐的步伐，接受了老师的检阅。他们还自编自演了一套消防员舞蹈，为 ​​​​...展开全文c,2017-09-30 12:42,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/FobXWk5QJ
8,//@阿坝理县消防:,是,‖家中防火“五不要”①不要玩弄电器设备；②不要乱丢烟头，不躺在床上吸烟；③不要存放易燃易爆物品；④不要在走廊、楼梯口等处堆放杂物；⑤不要随意倾倒液化气残液。 ​​​​,2017-09-29 20:02,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/Fo5pVzUi2
9,//@阿坝理县消防:,是,【高层建筑消防治理系列报道 | 震惊！东华大厦着火了，原来.......】为提高居民消防安全意识及消防自救能力，提升部队官兵处置高层建筑火灾事故的实战能力，9月27日，南充消防支队顺庆大中队联合市电力，医疗、微型消防站、重点单位、物业管理公司等部门在顺庆区东华大厦开展高层建筑灭火救援实战演练 ​​​​...展开全文c,2017-09-29 20:02,转发,评论,赞,又轻又薄的小米5c,https://weibo.com/3647075757/Fo5pU9xit
