序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
99,"
                                                                                                    防汛战备ing ​​​​                                            ",是,无, 2012-7-21 14:38,转发,4,赞,微博 weibo.com,yttdfxDDV
100,"
                                                                                                    密云天气预报 21日星期六 白天 雷阵雨 高温 31℃ 无持续风向 微风 夜间 暴雨 低温 19℃ 无持续风向 微风 22日星期日 白天 小到中雨 高温 29℃ 无持续风向 微风 夜间 多云 低温 19℃ 无持续风向 微风 ​​​​                                            ",是,无, 2012-7-21 05:57,转发,评论,赞,微博 weibo.com,ytpNOBaBu
101,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-21 05:54,-1,评论,赞,微博 weibo.com,ytpMvlDzc
102,"
                                                                                                    不悲不喜，生活继续…… O清水--北庄 ​​​​                                            ",是,无, 2012-7-21 05:52,转发,评论,赞,微博 weibo.com,ytpLTxmHS
103,"
                                                                                                    暴雨来临前的准备，2011年的724对北庄镇造成了巨大的破坏，良田道路有冲毁。通过一年的修复和加固，我们期待着北庄镇能够经受住这次的暴雨考验！！ ​​​​                                            ",是,无, 2012-7-21 05:45,转发,评论,赞,微博 weibo.com,ytpIRA6lU
104,"
                                                                                                    山好水好的北庄！欢迎您的到来，我们有美丽的油菜花，俊秀的北庄十景，新建成的户外运动基地可以满足您徒步游和亲近大自然的机会，还有可口的农家饭哦！ ​​​​                                            ",是,无, 2012-7-20 09:42,1,2,赞,微博 weibo.com,ythQugUXA
105,"
                                                                                                    分享图片 北庄镇户外露营基地！！2012国际体育记者节在北庄镇营房村点兵台召开！！ 北庄镇户外露营基地目前已完成国家级户外基地20公里登山步道建设，建成露营地1万平方米。 项目配套设施四项：（1）户外运动培训和集散中心（2）固定式露营场地（3）户外骑行道（4）沿河垂钓园。 ​​​​                                            ",是,无, 2012-7-20 09:13,15,5,赞,微博 weibo.com,ythEOhsWz
106,"
                                                                                                    分享图片 美丽的大岭风光！ ​​​​                                            ",是,无, 2012-7-20 07:49,7,1,赞,微博 weibo.com,yth6IlSPH
107,"
                                                                                                    心情好精神自然好！ O清水--北庄 ​​​​                                            ",是,无, 2012-7-20 07:43,转发,评论,赞,微博 weibo.com,yth4kio05
108,"
                                                                                                    开始厌倦了每天的碎碎念，即使身处闹市也会孤独。想要跟别人不一样，想要多点空气，想要一次深呼吸，想要一个安静的地方记录生活，记录我自己。我在Qing博客，希望能遇见你O404 Not Found ​​​​                                            ",是,无, 2012-7-19 18:13,转发,评论,赞,Qing,ytbLECe4l
109,"
                                                                                                    分享图片第十景 长城古砾 ​​​​                                            ",是,无, 2012-7-17 10:38,转发,评论,赞,微博 weibo.com,ysPVYgRQM
110,"
                                                                                                    分享图片 北庄十景之别有洞天、黄岩塔林、南龙飞瀑、鸟鸣翠谷、清心官帽、清水栖鹤、擎天一柱、水墨青山、水磨庭院 ​​​​                                            ",是,无, 2012-7-17 10:37,1,评论,赞,微博 weibo.com,ysPVAkGwL
111,"
                                                                                                    分享图 清水河初春 ​​​​                                            ",是,无, 2012-7-17 10:25,4,1,赞,微博 weibo.com,ysPQJy4jV
112,"
                                                                                                    位于北庄镇大岭村承兴密三县联合政府旧址已经申报全国爱国主义教育基地[伦敦奥火]。 ​​​​                                            ",是,无, 2012-7-17 10:05,转发,评论,赞,微博 weibo.com,ysPIEnz07
113,"
                                                                                                    我给自己贴了 休闲、垂钓、采摘、度假 标签。 ​​​​                                            ",是,无, 2012-6-12 16:21,转发,评论,赞,微博 weibo.com,ynydF3Qgg
114,"
                                                                                                    北庄镇鲜杏已成熟，欢迎大家来采摘 ​​​​                                            ",是,无, 2012-6-12 16:19,8,3,赞,微博 weibo.com,ynyd2l4qP
115,"
                                                                                                    比赛相当精彩，特别是我们密云县代表队[cai开心]                                            ",否,"
                                                                                                    北京市宣传系统百姓宣讲“双十佳”选拔比赛现场 ​​​​                                                            ", 2012-6-12 16:17,转发,评论,赞,微博 weibo.com,ynyc2ixzJ
