序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,国际友人忍耐力不行呀，我们什么情况没遇到过,是,三环双井出口，一国际友人半裸 拎着酒瓶子指挥交通！这是什么精神？这是国际注意2b精神！ ​​​​,2012-07-21 23:55,1,评论,赞,微博 weibo.com,https://weibo.com/2284098143/ytwRr1cit
19,这不是行为秀~膜拜呀,是,,2012-07-21 23:51,1,3,赞,微博 weibo.com,https://weibo.com/2284098143/ytwPWukuQ
20,致敬,是,#向暴雨中的劳动者致敬#【京城暴雨中的清洁工人……】今天下午，北京遭遇暴雨袭击，很多地方排水孔堵塞，积水很深。在北京白颐路上一处排水孔被堵，一名清洁工人，跳进积水中，清理排水孔。via@摄影先生傅强 ​​​​,2012-07-21 23:50,转发,评论,赞,微博搜索,https://weibo.com/2284098143/ytwPt1vhe
21,我们的身边从不缺少英雄！平凡的英雄！,是,【向北京暴雨中最可爱的人致敬】据微博看到：北太平桥下由于几个井盖被水压冲开，于是 每个井盖旁都有一名环卫工人把守 ，他们拿身体作警告标志 ，并保障车辆和行人的安全，他们是雨中的灯塔， 向首都海面的“灯塔”致敬。by@摄影师兔子 ​​​​,2012-07-21 23:49,转发,评论,赞,微博搜索,https://weibo.com/2284098143/ytwOS4PoV
22,双井13社区在这里@文明朝阳,是,@双井13社区 2东三环南路辅路 ​​​​,2012-07-19 17:46,转发,评论,赞,微博手机版,https://weibo.com/2284098143/ytbAAtt8S
23,发现爱，奉献爱，公益联合行动。在双井乐成中心广场！@文明朝阳 ​​​​,否,,2012-07-19 17:40,转发,评论,赞,摩托罗拉智能手机,https://weibo.com/2284098143/ytbypaq0B
24,#做文明有礼的北京人#几天前，见一协管员在双井桥维持交通秩序，一到红灯，协管员就用挂着文明标语的绳子拦非机动车道，阻断了意图闯红灯的人，有些感触，文明秩序靠大家一起建立，倘文明素养都很高了，不再出现闯红灯的现象，协管员同志们就可以安心下岗了～ 地址：O网页链接 ​​​​,否,,2012-07-13 09:22,转发,评论,赞,微活动-做文明有...,https://weibo.com/2284098143/ysdJ0bz9M
25,人民日报:钓鱼岛问题失控的风险并非绝对不存在  O网页链接  （分享自 @头条新闻） ​​​​,否,,2012-07-13 08:42,转发,评论,赞,新浪新闻中心,https://weibo.com/2284098143/ysdsJnLFO
26,我发起了活动“做文明有礼的北京人_晒文明”，#做文明有礼的北京人#，推荐你来参加！@北京双井街道富力社区 ！@广泉社区 @双井街道百子园社区 @双井街道广外南社区 @大望社区 @双井光环社区 @文明朝阳 地址：O网页链接 ​​​​,否,,2012-07-12 17:02,3,2,赞,微活动-做文明有...,https://weibo.com/2284098143/ys7jay6Hm
27,坚决捍卫钓鱼岛的主权！,是,【我国渔政船在钓鱼岛巡航要求日船离开】我国3艘渔政船今日抵达钓鱼岛海域进行正常巡航，遭到日方阻挠和警告。据日本媒体报道，日本巡逻船曾要求中国渔政船驶离钓鱼岛海域，但遭到中方船只的强烈回击，中国渔政船同时向日方船只发出警告，要求其“迅速撤出中国领海”。O网页链接 ​​​​,2012-07-11 17:18,转发,评论,赞,微博搜索,https://weibo.com/2284098143/yrXZ7ewIP
28,@北京朝阳 @北京卫视 @北京发布 @观景shj @shj502 @VIVA北京富力广场 @绿芽老王 双井街道庆七一专题视频O网页链接 ​​​​,否,,2012-07-05 08:45,2,评论,赞,政府版微博,https://weibo.com/2284098143/yr046dDIb
