序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,哗啦啦，下雨了，大街上的你是在跑吗？哈哈，一场秋雨一场寒，寒雨过后多添衣。 ​​​​,否,,2012-09-27 14:01,转发,评论,赞,微博桌面,https://weibo.com/2256907293/yDO24fQ1u
1,北科大社区常用电话，会随着本期报纸发送，如有需要也可以到居委会领取。 ​​​​,否,,2012-09-20 09:48,3,3,赞,iPhone客户端,https://weibo.com/2256907293/yCInJwLpj
2,最近没跑，还是喜欢跑步。哈哈,是,【北科微分享】今天你跑步了吗？ 今天是坚持跑步的第几天？ ​​​​,2012-09-17 07:47,1,1,赞,微博桌面,https://weibo.com/2256907293/yCfji3cnb
3,巧手祝福[爱心传递] ​​​​,否,,2012-09-14 21:27,转发,评论,赞,iPhone客户端,https://weibo.com/2256907293/yBSoQa0HV
4,尊师重教是中国的优良传统，早在公元前11世纪的西周时期，就提出“弟子事师，敬同于父”。教师节，就旨在肯定教师为教育事业所做的贡献。1985年，第六届全国人大常委会第九次会议同意了国务院关于建立教师节的议案，会议决定将每年的9月10日定为教师节。1985年9月10日，是中国第一个教师节（百度）。 ​​​​,否,,2012-09-10 08:39,1,1,赞,微博桌面,https://weibo.com/2256907293/yBbEQonAi
5,#达人生日祝福# ​​​​,否,,2012-09-07 21:12,转发,1,赞,微博手机版,https://weibo.com/2256907293/yAOj9b6cd
6,需要领带的童靴注意了。。。。,是,领带的10种打法图解大全来啦~！！！想学穿衣搭配，推荐关注@8090穿衣搭配学堂 ​​​​,2012-09-07 10:13,转发,1,赞,微博桌面,https://weibo.com/2256907293/yAJZxl4tp
7,希望银行加快进程，保证消费者储户的安全用卡，,是,工行磁条卡免费换芯片卡O网页链接 由于银行卡盗刷事件频繁发生，一些银行开始加快推出芯片卡。从9月6日起，工商银行行可将磁条借记卡更换为芯片借记卡，并可保留部分卡片的卡号，同时免收换卡卡费。工行客服提醒，有些网点可能还不太了解，有的还未开展，办理业务前最好先电话咨询一下。 ​​​​,2012-09-07 09:41,转发,评论,赞,微博桌面,https://weibo.com/2256907293/yAJMpxKvA
8,对于习惯点清空回收站的我们，救星来了，哈哈,是,,2012-09-07 08:14,转发,评论,赞,微博桌面,https://weibo.com/2256907293/yAJdhsarW
9,天气早晚凉，伴随有小雨，衣服随时增减。,是,【北京天气：傍晚后有阵雨】告别蓝天和骄阳，今天北京气温再降，17-24℃。预计傍晚后有阵雨，晚间外出记得带上一把伞。目前，北京的天气已呈现出秋天的特点：空气干燥，要及时补充水分；早晚两头凉，中午又有些热，昼夜温差渐渐加大，老人和孩子“秋冻”要适度，以防感冒。O网页链接 ​​​​,2012-09-06 07:52,1,5,赞,微博桌面,https://weibo.com/2256907293/yAzE02KC7
