序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
142,//@广州消防: 看漫画，学消防,是,#消防微博提示#【看漫画 学消防 涨姿势】1.遇火情火险及时拨打119报警。2.发现火灾隐患可拨打96119举报。3.家庭制定消防安全计划。4.装修避免“惹”火材料。5.不占用消防通道。6.不躺床或沙发上抽烟。7.学校和单位定期举行逃生演习。8.逃生不恋财。9.会正确使用消火栓和灭火器。 ​​​​,2016-08-07 21:18,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uJQ6H7N
143,//@江苏消防: 收了！,是,小狮子版消防员高清壁纸来啦~是不是很萌萌哒呢？我已经拿来做手机壁纸了高清无水印，拿走不谢 via：@椒江叶Sir ​​​​,2016-08-07 21:18,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E2uJO2ssu
144,//@江苏消防:,是,#跨区域地震救援演练#【生命就在前方 我等岂敢停歇】海拔3100米，负重35公斤，徒步行军10公里，对于消防官兵来说这是对个人体能、战斗意志和团结协作精神的一次极大考验和磨练，队员们身上的衣服很快就湿透了，个别队员出现轻微的高原反应，却没有一人掉队，大家相互鼓励，用坚定地信念忘记身上的负担 ​​​​...展开全文c,2016-08-07 21:18,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uJKfnom
145,转发微博,是,#蜀黍说安全#看完这段视频，还会有人拿生命赌注闯红灯吗？！ L交通安全蜀黍的秒拍视频 ​​​​,2016-08-07 21:17,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uJar4wK
146,转发微博,是,#消防微课堂#【高层建筑火灾的逃生方法你知道几种？】如今高层建筑比比皆是，火灾常常不期而至，那么当高层建筑遇见火灾时，应该怎么办呢？首先，千万不可惊慌失措，保持清醒头脑至关重要。其次嘛，小方买个关子，赶紧戳图学习吧。via@张家口消防 ​​​​,2016-08-07 21:15,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uIs6PVB
147,//@扬州市消防支队: //@苏州公安消防: 转发微博,是,在这种高温天气下如果孩子被锁车里，该如何进行自救呢？戳图↓ 告诉孩子~ ​​​​,2016-08-07 21:15,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uImxbDa
148,//@江苏消防: 你家还在用吗？,是,#消防知识#【这种“万能插座”已被禁6年，你家还在用吗？】这种三孔“万能插座”，国家2010年开始已禁止使用，快检查一下家里有没有，多次使用很容易失火！因为这种插座在设计时，为了兼容两插或三插的国外插头，(如英标、美标、欧标等插头)会出现插孔大的情况，容易引起触电事故！而且，插座接片与电 ​​​​...展开全文c,2016-08-07 21:14,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uIaplno
149,转发微博,是,#消防安全微课堂#【注意安全讲素质 加油站里的行车法则】对于有车一族来说，加油是免不了的，而加油站作为消防安全重点单位，消防安全也是重中之重，进入加油站要注意哪些安全事项？戳图看一看吧[同意][同意]@广东消防 ​​​​,2016-08-07 21:13,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uHEeKxH
150,作？,是,#蜀黍说安全#宝马X5恶意别车，结果把自己撞出公路。 L秒拍视频 ​​​​,2016-08-07 21:11,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2uGXDFl2
151,你该知道！家里易起火的日用品,是,【你该知道！家里易起火的日用品】近日，一年轻妈妈怕3岁宝宝被蚊虫叮咬，给孩子涂花露水后，打开打火机点蚊香，竟使宝宝的左小腿起火！原来，着火原因是花露水。你知道吗？除了花露水，灭蚊剂、香水、化妆品…这些日用品也有起火危险↓↓了解常识，也许能避免灾难。扩散周知！ ​​​​,2016-08-06 20:35,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2l1T923x
152,给厨房做个健康体检,是,#消防微课堂#【给厨房做个健康体检】你知道吗？自家的厨房也是个“危机四伏”的场所，如果欠缺一些厨房常识，或放任自己在厨房里的坏习惯，很可能伤及健康。快来看看你家的厨房够安全、够健康吗？ ​​​​,2016-08-06 20:35,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2l1LsWsr
153,注意安全讲素质 加油站里的行车法则,是,【注意安全讲素质 加油站里的行车法则】对于有车一族来说，加油是免不了的，加油站作为消防安全重点单位，保证安全必然是重中之重，进入加油站有哪些安全方面的注意事项，听从工作人员指挥的同时，也要从自身做起，杜绝安全隐患。 ​​​​,2016-08-06 20:35,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2l1B9MGy
154,//@镇江消防: 转发微博,是,#夏季消防安全提示# 【漂流吗？约起来】马上周末了，一颗想要游玩的心早已蠢蠢欲动，炎炎夏日，漂流神马的最受欢迎了，别怪蜀黍太唠叨，漂流不同于其他活动，本身具有不可预知的危险性，先来看看注意事项再约吧，这样就能放心的玩耍啦 ​​​​,2016-08-06 20:34,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E2l1ungDg
155,//@江西消防: 转发微博,是,【家庭消防应急包必不可少，9大装备给你安全保障】消防应急包通常是用于火灾来临时人们的采取急救逃生的工具包。包里一般配置灭火器、灭火毯、防毒面罩、医用急救包等物品。家中常备消防应急包，在危机来临时给自己更多的生存机会。防范于未然，安全在心中！ ​​​​,2016-08-06 20:33,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2l141lN2
156,转发微博,是,【警种集合#高清壁纸#新鲜出炉】“八月份的前奏，你是#狮子座#......”，一套小狮子版警种集合高清大图手机壁纸新鲜出炉喽，喜欢的小伙伴们快戳↓↓↓图，看看队长si不si也很萌萌哒赶紧抱走吧！（via：椒江叶Sir） ​​​​,2016-08-05 20:26,转发,评论,2,360安全浏览器,https://weibo.com/3326542874/E2bxr6UJF
157,//@四川消防:,是,【#火灾警示录#火场逃生勿乘电梯】如今大多高层建筑都配有电梯，可普通电梯不具备防火隔热及应急救援功能，且火灾常引发断电，普通电梯会卡在电梯井内，造成人员被困。因此，在火灾发生后，切勿选择乘坐电梯逃生，不以为然的同学，且看下面的实验！ L秒拍视频 . ​​​​,2016-08-05 20:26,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2bxoneQN
