序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,明天举行通州区卫生系统运动会，愿我院取的好成绩！(^ω^) O北京通州宋庄健康教育 ​​​​,否,,2012-09-21 23:12,1,评论,1,微博 weibo.com,https://weibo.com/2849145701/yCX4JE4L7
1,今日自恋一小步，明天自信一大步！ O北京通州宋庄健康教育 ​​​​,否,,2012-09-18 21:50,转发,1,1,微博 weibo.com,https://weibo.com/2849145701/yCug5pcpx
2,//@北京西城健康教育: [爱心传递]//@北京大学肿瘤医院: [爱心传递]//@何兵: 微风。,是,,2012-09-18 21:44,转发,评论,赞,微博 weibo.com,https://weibo.com/2849145701/yCudp3Uhs
3,十年窗下无人问，一举成名天下知。有了微博无需宅，一呼百应朋友遍天下，今后必当好好织微博，并获得微博特发【一举成名】勋章。O网页链接 ​​​​,否,,2012-08-25 16:38,转发,评论,1,勋章馆,https://weibo.com/2849145701/yyNXAvLAj
4,我获得微身份勋章啦！我是个有身份的人了，你也快点来领取吧。咱们都是靠谱的人！  O网页链接 ​​​​,否,,2012-08-25 16:00,转发,评论,1,勋章馆,https://weibo.com/2849145701/yyNI96Qlt
