序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,《还看今朝·四川篇》⑩丨重回九寨 美丽犹在O网页链接 ​​​​,否,,2017-09-26 17:06,1,评论,1,360安全浏览器,https://weibo.com/2144449743/FnBZhlgld
1,2013年5月21日，习近平总书记来到芦山地震灾区调研指导，新华社将于今天上午9时在震中龙门乡进行直播，全面展现芦山灾后重建取得的成果以及探索出的重建新路子。直播链接地址：红色追寻•足迹 直播|四川芦山：灾后重建展新颜O红色追寻·足迹 直播 |四川芦山：灾后重建展新...  ​​​​,否,,2017-09-21 09:39,转发,评论,赞,iPhone 6s,https://weibo.com/2144449743/FmNV63H26
2,#喜迎十九大川人话文明#@四川文明网；金川县积极培育和践行社会主义核心价值观，先行先试将“依法治县”和“以德治县”相结合，弘扬“孝善和俭”传统美德，打造“孝德金川”。 ​​​​,否,,2017-09-19 11:52,转发,评论,1,360安全浏览器,https://weibo.com/2144449743/FmvWgCo4j
3,"#喜迎十九大川人话文明#@四川文明网；喜迎十九大,共筑中国梦，我们在金川！ ​​​​",否,,2017-09-18 17:20,转发,1,2,360安全浏览器,https://weibo.com/2144449743/FmoEGdFrD
4,看完这段视频的时间，就有约80人摆脱了贫困-新华社°看完这段视频的时间 就有约80人摆脱了贫困 ​​​​,否,,2017-08-15 08:43,转发,评论,1,360安全浏览器,https://weibo.com/2144449743/FhaK6C1In
5,【今日航拍震后九寨，用图片、视频告诉你她的美】O今日航拍震后九寨，用图片、视频告诉你她的美 ​​​​,否,,2017-08-13 21:51,转发,评论,赞,iPhone 6s,https://weibo.com/2144449743/FgX2X4rRo
6,想唱你就来 为金川喝彩  歌唱伟大中国梦 脱贫致富奔小康  2017金川“云顶花海艺术牧场”首届全民赛歌总决赛今日开赛（篇四）    【云顶花海•艺术牧场】赛歌会，为整场活动默默付出的他们点个赞！！——金川县新闻中心、金川县网信办 ​​​ ​​​​,否,,2017-08-12 21:52,1,1,3,iPhone 6s,https://weibo.com/2144449743/FgNCQdtmC
7,【想唱你就来 为金川喝彩  歌唱伟大中国梦 脱贫致富奔小康  2017金川“云顶花海艺术牧场”首届全民赛歌总决赛】（篇三） 花如海，歌如潮  ​​​！ 2阿坝藏族羌族自治州·曾达乡 ​​​​,否,,2017-08-12 19:59,转发,评论,4,iPhone 6s,https://weibo.com/2144449743/FgMT0sJKV
8,想唱你就来 为金川喝彩  歌唱伟大中国梦 脱贫致富奔小康  2017金川“云顶花海艺术牧场”首届全民赛歌总决赛开赛（篇二）  开幕式现场热闹非凡，村民自发组织的民族歌舞精彩纷呈。金川的历史文化、风土人情、藏家美食吸引了来自全国各地的数千游客。 2阿坝藏族羌族自治州·曾达乡 ​​​​,否,,2017-08-12 19:44,转发,评论,2,iPhone 6s,https://weibo.com/2144449743/FgMMLkzyH
9,"想唱你就来 为金川喝彩 歌唱伟大中国梦 脱贫致富奔小康 2017金川“云顶花海艺术牧场”首届全民赛歌总决赛今日开赛每年的夏季，金川云顶花海山花烂漫，云海翻腾，大沟牧场是花的海洋，这里有最独特的万亩的高山草甸与花海，处处都是醉人的美。8月12日， 2017金川“云顶花海艺术牧场”首届全民赛歌会总决赛在金川县开赛啦…… 2阿坝藏族羌族自治州·曾达乡",否,,2017-08-12 16:21,转发,4,3,iPhone 6s,https://weibo.com/2144449743/FgLsl7kRp
10,『习近平对四川九寨沟7.0级地震作出重要指示 - 新华社客户端』O习近平对四川九寨沟7.0级地震作出重要指示 ​​​​,否,,2017-08-09 08:09,转发,评论,赞,iPhone 6s,https://weibo.com/2144449743/FgfXox12G
