序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
22,盐都区气象台：今天晴到多云，偏东风3到4级，今天最高温度32度左右，明晨最低温度22度左右。 25日多云，夜里局部阴有阵雨或雷雨；26日多云转阴有阵雨或雷雨。 ​​​​,否,,2016-08-24 07:55,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4ZK5jCI9
23,【晚间天气预报】今天夜里到明天白天晴到多云，东北风3到4级，明晨最低气温23度，明天最高气温32度。25日多云；26日多云转阴有阵雨或雷雨。 ​​​​,否,,2016-08-23 15:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4Tpyx6Dx
24,【午间天气预报】今天下午到夜里晴到多云，东北风3到4级，今天最高气温：32到33度，明晨最低气温：22到23度。24日多云；25日多云，局部阴有阵雨或雷雨。 ​​​​,否,,2016-08-23 10:22,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4Rhim2QN
25,【早间天气预报】今天晴到多云，东北风3到4级。今天最高气温32到33度，明晨最低气温22到23度。24日多云，25日多云转阴有阵雨或雷雨。 ​​​​,否,,2016-08-23 07:50,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4QhxDAB1
26,【晚间天气预报】今天夜里到明天白天晴到多云，东北风3到4级，明晨最低气温：24到25度，明天最高气温：32到33度。24日晴到多云，25日多云转阴有阵雨或雷雨。 ​​​​,否,,2016-08-22 16:24,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4KdMtTLJ
27,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，东北风3到4级，今天最高气温：32到33度，明晨最低气温：25度左右。23日晴到多云，24日晴到多云。 ​​​​,否,,2016-08-22 11:08,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4I9D2beH
28,实景天气 ​​​​,否,,2016-08-22 08:08,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4GYld04f
29,【早间天气预报】今天多云，局部有时阴有阵雨或雷雨，东北风3到4级。今天最高气温31到32度，明晨最低气温25度左右。 天气趋势：8月23日晴到多云，8月24日晴到多云。 ​​​​,否,,2016-08-22 08:06,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4GXxgkjG
30,【晚间天气预报】今天夜里到明天白天阴转多云，局部有时阴有阵雨或雷雨，东北风3到4级。明晨最低气温：25度左右，明天最高气温：32度左右。23日多云，24日多云。 ​​​​,否,,2016-08-21 16:14,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4AJ7nAzE
31,根据雷达探测：目前我区已出现降水回波，向西南方向移动，预计午后到晚上我区部分地区将有阵雨或雷雨天气，请注意防范。我台将密切关注其发展动向，及时汇报最新天气情况。【盐都区气象台】 ​​​​,否,,2016-08-21 13:40,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4zIHB3TH
32,【午间天气预报】今天下午到夜里多云到阴，大部分地区有阵雨或雷雨，东北风4级，今天最高气温：31到32度，明天最低气温：26度左右。22日阴转多云，局部地区阴有时有阵雨或雷雨，23日多云。 ​​​​,否,,2016-08-21 10:32,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4yuxlLcb
33,今天白天到夜里多云到阴，局部有阵雨或雷雨，东北风4级，有雷雨时短时阵风7到8级，今天最高气温31-32℃，明晨最低气温26℃。22日多云，23日晴到多云。 ​​​​,否,,2016-08-21 07:50,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4xqBvfYN
34,盐都区气象局2016年08月20日17时30分解除雷暴黄色预警信号。 ​​​​,否,,2016-08-20 17:41,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4rRZ4z5U
35,【晚间天气预报】今天夜里到明天白天多云到阴有阵雨或雷雨，局部雨量大，东北风4级，明晨最低气温：26度左右，明天最高气温：31度左右。22日阴到多云，局部地区有阵雨或雷雨，23日多云，局部地区有阵雨或雷雨。 ​​​​,否,,2016-08-20 16:25,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4rnfronf
36,盐都区气象局2016年8月20日12时00分发布雷暴黄色预警信号：预计未来6小时内我区大部分地方可能发生雷电活动，并可能伴有短时强降水、雷雨大风等强对流天气，请注意防范。 ​​​​,否,,2016-08-20 12:14,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4pJc68Mx
37,【午间天气预报】今天下午到夜里多云转阴有阵雨或雷雨，局部雨量大，东北风4级，有雷雨地区雷雨时短时阵风7-8级，今天最高气温：33-34度，明天最低气温：26度左右。21日多云，局部阴有阵雨或雷雨，22日多云。 ​​​​,否,,2016-08-20 10:51,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4pbB98tv
38,今天多云到阴有阵雨或雷雨，局部雨量大，东北风4级，有雷雨地区雷雨时短时阵风7-8级，今天最高温度32到33度，明晨最低温度26度左右。21日多云，局部阴有阵雨或雷雨；22日多云。 ​​​​,否,,2016-08-20 07:52,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4o197s2D
39,【晚间天气预报】今天夜里到明天白天多云转阴有阵雨或雷雨，局部雨量大，东南风转东北风4级，有雷雨地区雷雨时短时阵风8级，明晨最低温度27度，明天最高温度32到33度。21日阴转多云，局部有阵雨或雷雨；22日多云，局部有阵雨或雷雨。 ​​​​,否,,2016-08-19 15:58,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4hLIvIJ4
40,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，东南风3到4级，今天最高气温：34度左右，明晨最低气温：27度左右。20日多云到阴有阵雨或雷雨，局部雨量大；21日阴到多云，局部有阵雨或雷雨。 ​​​​,否,,2016-08-19 11:24,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4fYH3nH8
41,今天多云，局部有时阴有阵雨或雷雨，东南风3到4级，今天最高气温34到35度，明晨最低气温27度左右。20日多云转阴有阵雨或雷雨，21日阴到多云，局部有阵雨或雷雨。 ​​​​,否,,2016-08-19 08:05,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4eFQ2LCD
42,【晚间天气预报】今天夜里到明天白天晴转多云到阴，夜里有阵雨或雷雨，东南风3到4级， 明晨最低温度25到26度，明天最高温度34到35度。20日阴有阵雨或雷雨；21日阴有阵雨并渐止转多云。 ​​​​,否,,2016-08-18 16:03,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E48nh4XhL
43,【午间天气预报】今天下午到夜里晴到多云，东南风3到4级，今天最高气温：33到34度，明晨最低气温：24到25度。19日晴转多云到阴，夜里有阵雨或雷雨；20日阴有阵雨或雷雨。 ​​​​,否,,2016-08-18 10:57,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E46nehSwn
44,【早间天气预报】今天晴到多云，东南风3到4级。今天最高气温34度左右，明晨最低气温26度左右。19日多云，20日阴有阵雨或雷雨。 ​​​​,否,,2016-08-18 07:47,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E4586lraX
45,【晚间天气预报】今天夜里到明天白天晴到多云，偏东风3到4级，明晨最低温度24到25度，明天最高温度34度。19日晴到多云。20日多云转阴有阵雨或雷雨。 ​​​​,否,,2016-08-17 15:50,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3YRwhkpd
46,【午间天气预报】今天下午到夜里晴到多云，偏东风3到4级，今天最高气温：33到34度，明天最低气温：25度左右。18日晴到多云，19日晴到多云。 ​​​​,否,,2016-08-17 11:16,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3X4dBTeC
47,今天晴到多云，偏东风3到4级，今天最高温度33到34度，明晨最低温度25度左右。18日晴到多云；19日晴到多云。 ​​​​,否,,2016-08-17 07:44,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3VGm2WxG
48,【晚间天气预报】今天夜里到明天白天晴到多云，偏东风3到4级，明晨最低气温25℃，明天最高气温34℃；18日晴到多云，19日晴到多云。 ​​​​,否,,2016-08-16 16:08,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3Py6f8GR
49,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，偏东风3到4级，今天最高气温：33到34度，明天最低气温：25到26度。17日晴到多云，18日晴到多云。 ​​​​,否,,2016-08-16 11:27,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3NIdq3O1
50,【早间天气预报】今天多云，偏东风3到4级。今天最高气温33到34度，明晨最低气温25到26度。 17日晴到多云，18日晴到多云。 ​​​​,否,,2016-08-16 07:50,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3Miitz1U
51,【晚间天气预报】今天夜里到明天白天多云，局部有时阴有阵雨或雷雨，东南风4级左右，有雷雨地区雷雨时短时阵风7到8级，明晨最低温度26度左右，明天最高温度34度。17、18日晴到多云。 ​​​​,否,,2016-08-15 16:08,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3G7E2d93
52,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，东南风4级，有雷雨地区雷雨时短时阵风7-8级，今天最高气温：34到35度，明天最低气温：26度左右。16日多云，局部有时阴有阵雨或雷雨，17日晴到多云。 ​​​​,否,,2016-08-15 11:32,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3EjB3p28
53,天气实景 ​​​​,否,,2016-08-15 07:56,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3CU14pCB
54,【早间天气预报】今天晴转多云，局部地区有时阴有阵雨或雷雨，东南风4级。今天最高气温33度左右，明晨最低气温26度左右。 天气趋势：8月16日多云，局部地区有时阴有阵雨或雷雨，8月17日多云。 ​​​​,否,,2016-08-15 07:54,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3CTcdBRv
55,【晚间天气预报】全区今天夜里到明天白天多云，局部有时阴有阵雨或雷雨，东南风4级。明晨最低气温：26度左右，明天最高气温：33度左右。16日多云，局部有时阴有阵雨或雷雨；17日晴转多云。 ​​​​,否,,2016-08-14 16:49,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3wXVBEuP
56,【午间天气预报】全区今天下午到夜里晴到多云，东南风3到4级，今天最高气温：34到35度，明晨最低气温：26度左右。15日多云，局部有时阴有阵雨或雷雨；16日多云，局部有时阴有阵雨或雷雨。 ​​​​,否,,2016-08-14 11:14,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3uM9Dynx
57,【早间天气预报】今天晴到多云，东南风3到4级，今天最高气温35℃，明晨最低气温26℃。15日多云，16日多云，部分地区阴有阵雨或雷雨。 ​​​​,否,,2016-08-14 07:49,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3tqOFi1a
58,今天夜里到明天白天晴到多云，东南风3到4级，明晨最低气温26℃，明天最高气温35℃；15日多云，16日多云，部分地区阴有阵雨或雷雨。 ​​​​,否,,2016-08-13 16:10,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3nhrnL1D
59,【午间天气预报】今天下午到夜里晴到多云，东南风3到4级，今天最高气温：34到35度，明晨最低气温：26到27度。14日晴到多云；15日多云，局部阴有阵雨或雷雨。 ​​​​,否,,2016-08-13 11:08,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3lj5dpoo
60,【早间天气预报】今天晴到多云，东南风3到4级。今天最高气温34度左右，明晨最低气温26度左右。14日晴到多云，15日多云，局部阴有阵雨或雷雨。 ​​​​,否,,2016-08-13 07:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3jZGesEl
61,【晚间天气预报】今天夜里到明天白天晴到多云，东南风3到4级，明晨最低温度26到27度，明天最高温度34度左右。14日晴到多云；15日多云，局部阴有阵雨或雷雨。 ​​​​,否,,2016-08-12 16:08,转发,评论,1,360安全浏览器,https://weibo.com/3173835052/E3dQjw1kV
62,【午间天气预报】#高温报告#今天下午到夜里晴到多云，偏东风3到4级，今天最高气温：35度左右，明天最低气温：26到27度。13日晴到多云，14日晴到多云。 ​​​​,否,,2016-08-12 11:28,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3c0Lpq7t
63,【高温报告 天气预报】今天晴到多云，偏东风3到4级，今天最高温度35度，明晨最低温度26到27度。 13日晴到多云；14日晴到多云。 ​​​​,否,,2016-08-12 07:49,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E3azUgHe6
64,【晚间天气预报】#高温报告#今天夜里到明天白天晴到多云，东南风4级，明晨最低气温26-27度，明天最高气温35度。13日晴到多云，14日多云。 ​​​​,否,,2016-08-11 16:14,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E34sq0Vyc
65,【午间天气预报】今天下午到夜里晴到多云，局部有时阴有阵雨或雷雨，东南风4级，今天最高气温：34到35度，明天最低气温：26到27度。12日晴到多云，13日晴到多云。 ​​​​,否,,2016-08-11 10:35,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E32ewwnAp
66,【早间天气预报】今天晴到多云，东南风4级。今天最高气温34到35度，明晨最低气温26到27度。 12日晴到多云，13日晴到多云。 ​​​​,否,,2016-08-11 07:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E318Qxj5b
67,【晚间天气预报】今天夜里到明天多云到晴，东南风4级，明晨最低气温26℃，明天最高气温34℃；12日晴到多云，13日晴到多云。 ​​​​,否,,2016-08-10 16:21,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2V4HqQLj
68,盐都区灾害性天气决策服务平台2016年8月10日12时20分发布：根据雷达探测：我区南部有一条东西向的窄带状回波向北到西北方向移动，预计午后我区中西部地区有雷阵雨天气影响，请及时做好防范。 ​​​​,否,,2016-08-10 12:22,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2Tvw4XtI
69,【午间天气预报】今天下午到夜里晴到多云，局部有时阴有阵雨或雷雨，偏东风4级，有雷雨地区雷雨时短时阵风7到8级，今天最高气温：33到34度，明晨最低气温：26度左右。11日晴到多云，12日晴到多云。 ​​​​,否,,2016-08-10 10:57,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2SXgmnWb
70,"今天晴到多云，局部有时阴有阵雨或雷雨，偏东风3到4级,有雷雨时短时阵风7-8级，预计今天最高气温33-34度，明晨最低气温26度左右，11日、12日晴到多云。 ​​​​",否,,2016-08-10 07:46,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2RHmvUNF
71,【晚间天气预报】今天夜里到明天白天多云，局部有时阴有阵雨或雷雨，偏东风4级，有雷雨地区雷雨时短时阵风7到8级，明晨最低温度26度左右，明天最高温度33度左右。11日多云到晴；12日晴到多云。 ​​​​,否,,2016-08-09 16:16,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2LCa7uOx
72,转发微博,是,【上下班天气】目前盐城市区多云，偏东风3级，气温31.3度；预计下午上班时多云，气温33度左右。从最新的雷达回波来看，我市上空没有降水回波，但在东台以南有局地回波生成，因此我市下午需要关注局地性天气，小编会密切关注的哟~ ​​​​,2016-08-09 11:11,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2JCplY0l
73,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，偏东风4级，雷雨阵风7到8级，今天最高气温：33度左右，明晨最低气温：26度左右。10日多云，局部有时阴有阵雨或雷雨； 11日多云到晴。 ​​​​,否,,2016-08-09 11:11,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2JCe9wcl
74,【早间天气预报】今天多云，局部有时阴有阵雨或雷雨，偏东风4级，有雷雨地区雷雨时短时阵风7到8级。今天最高气温33到34度，明晨最低气温26度左右。10日多云，11日晴到多云。 ​​​​,否,,2016-08-09 07:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2IhQikB9
75,【晚间天气预报】今天夜里到明天白天多云，局部有时阴有阵雨或雷雨，偏东风4级，有雷雨地区雷雨时短时阵风7到8级，明晨最低气温26度左右，明天最高温度33度左右。10日、11日多云到晴。 ​​​​,否,,2016-08-08 16:10,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2C9kbvbT
76,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，偏东风3到4级，今天最高气温：33到34度，明晨最低气温：26度左右。9日多云，局部阴有阵雨或雷雨；10日多云到晴。 ​​​​,否,,2016-08-08 10:36,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2zXGbDq7
77,【早间天气预报】今天多云，局部阴有阵雨或雷雨，偏东风3到4级。今天最高气温33度左右，明晨最低气温26度左右。9日多云，局部阴有阵雨或雷雨，10日晴到多云。 ​​​​,否,,2016-08-08 07:49,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2yRTp1zt
78,【晚间天气预报】今天夜里到明天白天多云，局部阴有阵雨或雷雨，偏东风3到4级，明晨最低气温：26度左右，明天最高气温：33到34度。9日多云，局部阴有阵雨或雷雨，10日多云到晴。 ​​​​,否,,2016-08-07 16:32,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2sREjPY3
79,【午间天气预报】今天下午到夜里多云，局部有时阴有阵雨或雷雨，偏东风3到4级，今天最高气温：33度左右，明天最低气温：26度左右。8日多云，局部阴有阵雨或雷雨，9日多云，局部阴有阵雨或雷雨。 ​​​​,否,,2016-08-07 10:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2qBY0DNG
80,天气实景 ​​​​,否,,2016-08-07 07:55,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2ptSwtaM
81,【早间天气预报】今天多云，局部有时阴有阵雨或雷雨，偏东风3到4级。今天最高气温33度左右，明晨最低气温26度左右。天气趋势：8月8日多云，局部阴有阵雨或雷雨，8月9日多云。 ​​​​,否,,2016-08-07 07:52,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2psBAzV1
82,【晚间天气预报】全区今天夜里到明天白天多云，局部有时阴有阵雨或雷雨，偏东风4级。明晨最低气温：25到26度，明天最高气温：32度左右。8日多云，局部阴有阵雨或雷雨，9日多云，局部有时阴有阵雨或雷雨。 ​​​​,否,,2016-08-06 16:51,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2jyWxYYr
83,【午间天气预报】全区今天下午到夜里多云有时阴有阵雨或雷雨，局部雨量大 ，偏东风3到4级，今天最高气温：31到32度，明天最低气温：25到26度。7日多云，8日多云，局部有时阴有阵雨或雷雨。 ​​​​,否,,2016-08-06 10:48,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2hbjFyUO
84,今天多云有时阴有阵雨或雷雨，局部雨量大，偏东风3到4级，昨日最高气温30.3度，昨日05时到今日05时降水量3毫米。预计今天最高31度左右，明晨最低25到26度。明天多云，后天多云，局部有时阴有阵雨或雷雨。 ​​​​,否,,2016-08-06 07:52,转发,评论,赞,360安全浏览器,https://weibo.com/3173835052/E2g1R8bXZ
