序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,2012年8月19日15时36分，通州区漷县镇103国道马头村路段发生一起交通事故，西集中队接到119调度指挥中心命令后，迅速出动两部消防车赶往事故现场。经过中队官兵不懈努力，共解救被困人员4名。 ​​​​,否,,2012-08-20 19:19,6,13,4,微博 weibo.com,https://weibo.com/2464645440/yy3SgekiM
1,中队开始备战支队第三季度考核，这训练量！刚刚的！ ​​​​,否,,2012-08-07 14:53,转发,1,1,微博 weibo.com,https://weibo.com/2464645440/yw3zVCtup
2,分享图片中队训练全力保卫党的十八大胜利召开 ​​​​,否,,2012-08-06 16:03,转发,1,1,微博 weibo.com,https://weibo.com/2464645440/yvUBTrTS6
3,O网页链接通州官兵好样的！ ​​​​,否,,2012-08-06 16:01,1,评论,赞,微博 weibo.com,https://weibo.com/2464645440/yvUB3ay0f
4,O网页链接西集中队冲动2部消防车，两个攻坚组前往救援。 ​​​​,否,,2012-08-06 15:49,2,2,1,微博 weibo.com,https://weibo.com/2464645440/yvUw73ipd
5,O网页链接 ​​​​,否,,2012-08-06 15:47,转发,评论,赞,微博 weibo.com,https://weibo.com/2464645440/yvUv6nX2W
