序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
25,9月22日，国网四川省电力公司与省市国有企业股份制合作试点——四川宜宾电力有限公司正式成立，四川电力“三个一“的理论与实践再次成功迈进坚实一步。 ​​​​,否,,2017-09-22 16:00,1,1,赞,微博 weibo.com,https://weibo.com/5820817140/FmZQaj0cp
26,【中国开通连接尼泊尔公路 印专家称“威慑”印度】15日，国道318线日喀则机场至日喀则市公路通车。该路连接起了拉萨与樟木（中尼边境中国小镇）。印专家称这是对印度的“威慑”，“如果中国通过铁路或者公路与尼泊尔进一步接近，中国与印度之间的距离也就只有一臂之距了。” ​​​​,否,,2017-09-22 15:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmZDZjpin
27,【电力之歌】#电力人原创#（国网遂宁供电公司 杨晓芬） ​​​​,否,,2017-09-22 15:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmZrOlMHZ
28,“双一流”建设高校（世界一流大学和一流学科）及建设学科名单公布，快来看看有没有你的母校 ​​​​,否,,2017-09-22 14:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmZfDlE8N
29,【宜宾：变压器搬家啦~！】9月19日，国网宜宾供电公司配电运检员工，在柏溪黄桷庄电厂福园社区吊装变压器，对电厂家属区实施“三供一业”供电分离移交改造，改善居民生活环境，解决困扰企业多年的社会负担和历史遗留问题。 ​​​​,否,,2017-09-22 14:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmZ3smsbp
30,【6种人是口腔溃疡高危者！自查】口腔溃疡是种糟心的痛，最少一星期才能愈合。高危人群：①胃肠不好的人；②月经前的女性；③营养缺乏或贫血的人；④免疫功能紊乱患者；⑤长期疲劳、睡眠差、精神压力大的人；⑥糖尿病、血液病、结核病等慢性病人群。《生命时报》采访专家，教你远离难缠的口腔溃疡↓！ （@生命时报 ）,否,,2017-09-22 12:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmYgKvcsF
31,【重磅！全国首个！成都设立50亿元基金支持音乐产业发展】20日，国内首只、总规模达50亿元的音乐文化产业基金——成都音乐文化产业基金在蓉发起设立。该基金由北京北大青鸟有限责任公司、成都市产业引导股权投资基金有限公司、华夏文冠资产管理有限公司共同发起设立，将推动成都音乐产业加快发展、跨越发展、领先发展，有效发挥金融资本对音乐产业的支持作用。,否,,2017-09-22 11:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmY4zv3hR
32,【“红细胞”志愿服务在行动】“不能为您修屋建房，送点小鸡仔，尽点绵薄之力。”近日，国网资阳市雁江供电公司机关支部党员“红细胞”志愿者将购买的鸡仔送到伍隍镇爆花村13社贫困户的家中。9月19日，国网四川乐至县供电公司“红细胞”志愿者赴该司挂点帮扶村开展脱贫攻坚督导评估工作。 ​​​​,否,,2017-09-22 11:00,1,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmXSovUaA
33,【起步早、布局早 中国将影响世界新能源汽车格局】据悉，中国已开始研究制定禁售传统燃油汽车的时间表，新能源车的双积分制也呼之欲出。此外，今年下半年，中国将在新能源汽车等领域进一步放宽外资准入。在全球汽车产业生态重塑之际，新能源汽车正是中国从汽车大国向汽车强国转变的重要机遇。O起步早、布局早 中国将影响世界新能源汽车格局,否,,2017-09-22 10:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmXGdvYXX
34,【乐山：有一种温暖，叫“精准扶贫”】 9月19日至20日，国网乐山供电公司扶贫干部前往峨眉山市龙池镇龙门乡、峨山镇冠峨村和吴岗村，了解村落的基本情况、贫困原因等相关问题，开展一对一、点对点、一户一策精准扶贫工作。途中，扶贫人员还向村民宣传党和国家各项支农、强农、惠农、富农政策，引导贫困户增强脱贫奔小康的信心和决心，鼓励大家一起努力，把生活质量提上去。,否,,2017-09-22 10:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmXu2wlbt
35,【月饼届又一黑暗料理来了！自贡冷吃兔月饼】近日，自贡当地一家糕点企业自创“冷吃兔辣月饼”，目前有麻辣味和葱香味，饼皮里加入了尖椒和甜椒混合而成的辣椒粉，馅辣皮也辣。糕点师李天奇称，在自贡家家户户都会炒制冷吃兔，“这就是家乡味道，是一种情结”。你想@ 谁来试一下？（@成都发布 ）,否,,2017-09-22 09:30,转发,1,赞,微博 weibo.com,https://weibo.com/5820817140/FmXhRzQfd
36,【泸州：让乡亲们用好电，是我们最大的心愿】“现在用电好了，啥子电器都用得起电，充电费也方便。用电遇到问题，一个电话过后电工就来了……” 黄荆乡村民陈兴云一个劲地夸赞村里的用电改观。地球同纬度（北纬28度）唯一保存完好的亚热带原始常绿阔叶林区——黄荆乡，是泸州市古蔺县供电公司黄荆供电所的供电辖区。农网改造前，乡亲们用电饭煲煮饭，都要错峰排队。从2015年批次农网改造升级工程以来，泸州供电公司先后在古蔺县新建改造公用变压器906台，新增改造容量 99.8兆伏安。如今，煮饭不用再排队了，电视机、洗衣机、电磁炉等各种家用电器也陆续出现在村民家中。即便现在，供电所员工为村民上门检查用电设施时，还是要经历山高路远，毒蛇、野蜂、野猪出没等困难，但看到乡亲们开心的笑容，再苦再难都值得！（张跃 陈殿芳）,否,,2017-09-22 09:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmX5GBnCN
37,#早安#所有的困难都是好事——这是老天爷在磨练你，目的是把重任交给你。打不死的兵就成了将军！！ ​​​​,否,,2017-09-22 07:59,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmWHkAsTL
38,"#晚安#""恰到好处的喜欢最舒服，懂分寸的关系最迷人。"" ​​​​",否,,2017-09-21 23:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmTa8Bbwo
39,【近千名北京高校学子愿当“蓉漂” 2/3为硕士以上学历】#四川服务#昨日，“‘蓉漂’人才荟——走进清华大学”高端人才双选会在清华大学举行。本次高端人才双选会有48家成都本地的国企、事业单位、实力民企参会，为广大高校人才提供近300个工作岗位。在近2小时吸引了近千名北京各大高校学子到会，三分之二为硕士以上学历。参加招聘的国企、事业单位、实力民企各收到100余份求职意向书，双选会后将进一步接洽。（@四川发布 ）,否,,2017-09-21 17:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmQO1q8gv
40,【宜宾：掌上电力APP，让购电用电一目了然】“这个真心方便！随便在哪儿，都可以购电、查余额……一目了然，安逸！” 9月21日，国网宜宾市南溪供电公司员工在营业大厅为客户安装掌上电力APP，并讲解使用方法。目前，宜宾公司有11万余户电力用户通过掌上电力APP进行电费缴纳，享受到更便捷、舒心的用电服务。,否,,2017-09-21 16:00,1,1,赞,微博 weibo.com,https://weibo.com/5820817140/FmQpFsIrh
41,【27日成博开启法国展 价值2亿的莫奈真迹将展出】据@成都博物馆 消息，9月27日下午，成都博物馆一号临展厅即将举办《现代之路——法国现当代绘画艺术展》，法国印象主义名家莫奈的原作《睡莲》将作为最重磅的画作之一展出。这幅圆形构图的《睡莲》是来自法国圣艾蒂安大都会现当代艺术博物馆的镇馆之宝，全世界仅存有4幅，保险估价折合人民币近2亿。（@成都发布 ）,否,,2017-09-21 15:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmQduwGu0
42,【电力之歌】#电力人原创#（国网乐山供电公司 林中虎） ​​​​,否,,2017-09-21 15:00,转发,1,1,微博 weibo.com,https://weibo.com/5820817140/FmQ1jv1sb
