序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,@8090创业课堂,是,人生必看的10部电影爱情→1953罗马假日；执着→阿甘正传；哲理→第七封印；才华→东方不败；人生→美国往事；童心→外星人E.T；痛苦→现代启示录；信念→肖申克的救赎；责任→辛德勒的名单；勇气→勇敢的心。 你看过几部? ​​​​,2012-09-30 22:02,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yEjsS4qKc
1,[打哈气]//@实用心理学:细细读完，感慨万千！,是,,2012-09-30 22:01,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yEjskmGaH
2,//@实用心理学:霸气的2姐猫咪,是,猫是一种任性、乖癖、易受伤且自愈能力极强的生物，做女王就要像猫一样，把任何地方都当成自己的舞台！ ​​​​,2012-09-30 21:59,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yEjrLe7j1
3,>谎言如同吸毒，总会越说越上瘾。  >>人情归人情，事情归事情。人情事情混为一谈的人，做不了大事情！ 一切皆可以变，唯有我们的理想不能变；一切都可以长，唯有我们的傲气不可以长；一切都可以老，唯有我们年轻的心不能老；一切都可以退，唯有我们前进的脚步不能退。  ​​​​,否,,2012-09-30 21:58,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yEjrnfcdu
4,,是,我喜欢深存感恩之心又独自远行的女人。知道谢父母，却不盲从；知道谢天地；却不自恋；知道谢朋友，却不依赖；知道谢每一粒种子、每一缕清风，也知道要早起播种和御风而行。——毕淑敏《我所喜欢的女子》 ​​​​,2012-09-29 22:21,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yEa9VxWNT
5,@体育馆路文明办 @8090创业课堂 @文明西利社区,是,,2012-09-29 20:35,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yE9sWwdoh
6,转发微博,是,总理国庆招待会上强调：我们要坚定不移地推进经济、政治、文化、社会等各方面的体制改革，坚持对外开放的基本国策，进一步解放和发展生产力，发展社会主义民主法治，维护社会公平正义，提高国民素质和道德水准，实现人的自由和全面发展。 O网页链接 ​​​​,2012-09-29 20:30,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yE9r4mobR
7,@8090创业课堂 @体育馆路文明办//@实用心理学:转发微博,是,＂文化＂可以用四句话表达：植根于内心的修养；无需提醒的自觉；以约束为前提的自由；为别人着想的善良。—— 梁晓声 ​​​​,2012-09-29 19:51,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yE9b9r2c0
8,//@实用心理学:心灵之旅。,是,【带上你的故事跟我走】突然我的心，想要一次旅行，没有目的地，只想先离开这里。 ​​​​,2012-09-28 19:43,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDZHx24kC
9,愿天下父母健康长寿。[爱心传递],是,2012年，父母健康是儿女的最大心愿，这个必须转！！ ​​​​,2012-09-28 19:34,2,评论,赞,Android客户端,https://weibo.com/2798626591/yDZDHqOGS
10,转发微博,是,【过敏性鼻炎食疗方】风寒型：鼻塞喷嚏 咳嗽咽痛 流涕 身痛。1红枣、葱白、鸡肉、芫荽、生姜、粳米熬粥；2生姜、葱白、糯米、米醋煮制。肾虚型：流清涕 喷嚏频繁 鼻痒反复发作 早晚尤甚。1肉苁蓉、金樱子、精羊肉、粳米、精盐、葱白、生姜熬粥；2黄鳝、猪肾煲熟调味。转发给身边鼻炎的人吧。（转） ​​​​,2012-09-27 22:09,1,评论,赞,Android客户端,https://weibo.com/2798626591/yDReliY3w
11,五年前的愿望实现了吗？//@实用心理学:想要规划自己的人生，那就做个五年计划吧@8090创业课堂 @实用心理学,是,一个人今天的生活状态，是五年前的选择决定的。如果你想五年后过不一样的生活，就从看完这个漫画开始规划吧。漫画：郭思特 ​​​​,2012-09-27 22:08,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDRdRpQvL
12,@文明东城 @8090创业课堂 @文明东玉北街社区 一号网格//@实用心理学:凡事要有度，谨记！,是,【极度影响寿命的26害】忧愁嫉妒；懒惰发怒；好色好财；烟酒过度；忽视早餐；食物焦糊；晚餐过饱；身体过胖；盐糖过量；滥用补药；情绪忧郁；环境不良；高枕贪睡；以车代步；好逸恶劳；不愿用脑；讳疾忌医；运动不足；衣着不洁；嗜玩猫狗；起居无律；劳累过度；熬夜打牌；电视不离；夫妻分居；寂寞孤独 ​​​​,2012-09-27 12:58,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDNCmBP0E
13,@体育馆路文明办 @文明东城 //@文明北京:#志愿进行时#,是,【志愿服务拟建星级评定制度】根据27日向社会征求意见的《志愿服务记录办法》，今后将对志愿服务记录进行储存和保护，并建以服务时间和质量为主要内容的志愿者星级评定制度。在招生、招聘时，同等条件下鼓励优先录用、录取有良好志愿服务记录的志愿者。若有建议，反馈方式点链接。O网页链接 ​​​​,2012-09-27 12:55,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDNBmi7KB
14,转发微博,是,【北京午后~夜间有大风 伴有阵性降水】27日早晨，北京阳光明媚。但受冷空气影响，北京将出现大风天气[风]，最大风力可达六级，同时伴有降温降雨，大家外出时注意添衣保暖。有出行安排的朋友注意啦！ by中国天气网  ​​​​,2012-09-27 12:48,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDNyiyXfy
15,[呵呵][打哈气]@8090创业课堂 @体育馆路文明办,是,【年轻的我们必须懂得】1、你不勇敢，没人替你坚强。2、没有伞的孩子必须努力奔跑！3、自己选择的路、跪着也要把它走完。4、不要生气要争气，不要看破要突破，不要嫉妒要欣赏，不要拖延要积极，不要心动要行动。5、宁愿跑起来被拌倒无数次，也不愿规规矩矩走一辈子。就算跌倒也要豪迈的笑 ​​​​,2012-09-27 08:02,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDLGi0rfd
16,转发微博,是,【杀价中的五个潜规则】1、绝不先开价，谁先开谁先死。2、绝不接受对方的起始条件，谁接受谁吃亏。3、杀价必须低于对方预期目标，不杀是傻子。4、闻之色变法，让对方感到他的要价太吓人了。5、选择随时准备走人，逼迫对方仓促下决定。 by @我贫穷我缺钱  ​​​​,2012-09-27 08:00,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDLFnBFrB
17,//@8090创业课堂:终于有人开通“追美剧学英语”的微博啦！ 强烈推荐关注@我追美剧学英语,是,,2012-09-26 22:02,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHKID5BS
18,@文明东城 @体育馆路文明办,是,85后美女干部应雨霖年入不到6万 网友喊亏：近日网上一则“美女官员年收入不到6万，长这么漂亮真心觉得亏了”帖引关注。资料显示，应雨霖现任仁川镇团委书记，拟任团县委副书记。女，汉族，1985年11月生，浙江磐安人，07年4月加入中共，07年11月参加工作，大学。财产申报情况：无车无房，年入58490元。 ​​​​,2012-09-26 22:01,转发,1,赞,Android客户端,https://weibo.com/2798626591/yDHKv3Dk2
19,//@实用心理学:#国际乳癌关注月#台湾医师许美陆呼吁所有女生：乳腺癌病变不是短时间形成的，往往是由良性的乳房增生疾病发展而成的。积极保养乳房，才是长久之计~~~ 很经典的书摘，女生一定要看哦。一起关注乳房健康。有爱滴转个给身边的女人...O网页链接,是,台湾名医许美陆呼吁所有女生：乳腺增生，首要方式是疏通，按摩是最直接、有效的方式。请有爱滴转发~~~~乳腺癌往往是由良性的 （图片11张） 原文地址： O网页链接 ​​​​,2012-09-26 22:00,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHJTvl8U
20,//@8090创业课堂:余则成的潜伏之道,是,【余则成的潜伏之道】1管牢嘴，少议同事，多崇上级。2多装傻，少表态，顾左右而言它。3善抉择，似忠心耿耿实有谱。4显亮点，无关痛痒的话让别人说。5呈缺点，假小疵以套近乎，想要挟则没门。6说真话，九真一假，能在关键时刻骗倒所有人。7莫内疚，以和谐社会作信仰支撑必天下无敌。 ​​​​,2012-09-26 21:53,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHHiagh8
21,@体育馆路街道文明办 @8090创业课堂 @文明西利社区,是,"【营销队伍中的""兵、将、帅""】兵：下等兵见客户,只谈产品,这是推销；普通兵以谈产品为主，聊生活为辅,是销售；上等兵以沟通生活为主，介绍产品为辅,这是产品营销。将：与客户以事业和生活沟通为主，亦师亦友,是关系营销。帅,与客户沟通人生观、价值观：能尊重客户，客户感动感恩，这是营销。 ​​​​",2012-09-26 21:52,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHGLlO0P
22,吹风，不说话，听音乐。,是,【哪种安静你最爱？】1.坐在沙滩上看大海，吹海风；2.在雨中漫步，不打伞；3.在博客/其他玩的网站写自己的心情；4.以各种方式发呆；5.一个人塞着耳机漫步；6.看着书，听着歌；7.脑袋一片空白，什么都不想；8.和恋人背靠着背坐在一起，不说话；9.托着腮帮想心事；10.一个人，听着歌，喝点酒！ ​​​​,2012-09-26 21:43,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHDc3b9n
23,@文明东城 @体育馆路街道文明办,是,,2012-09-26 21:41,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHCavUcY
24,>>对别人诉说苦难，不如自己用智慧和坚韧去战胜它。  >>人生就像坐公交，知道它有起点和终点却无法预知沿途的经历。  >>成熟的心不是要有安全感，而是能够接纳不安全的现实。  >>成功的人始终相信，创造美好的代价是：努力、失望以及毅力。[睡觉][挖鼻屎] ​​​​,否,,2012-09-26 21:35,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDHzTgmgw
25,[手套],是,荷兰培植出的彩虹玫瑰，10秒内转发会好运不断喔！ ​​​​,2012-09-26 12:46,转发,评论,赞,Android客户端,https://weibo.com/2798626591/yDE7g6pqY
