序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
1,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【小学生安全用电“三字经”（完整版）！】盼望着，盼望着，小学生安全用电“三字经”完整版终于到来了！为了孩纸们，把它转走吧！特别鸣谢北京海淀供电公司！ ​​​​                                                            ", 2012-8-10 16:21,3,2,赞,微博 weibo.com,ywwra6njF
2,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    直击北京房山重灾区电力抢修 --从光明网分享   O网页链接  @mark ​​​​                                                            ", 2012-8-10 14:39,1,评论,赞,微博搜索,ywvLCh6V5
3,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    忠心感谢房山供电公司的工作人员们，天色已晚还在抢修设备，他们说要用最快的速度恢复碧桂园电力，今晚所有的楼应该都能通电，让我们记住这些可爱的面孔吧，@张小哆微博 谢谢，北京因你们而精彩。@刘强东 @雷军 @1039园园 @北京交通广播 @长盛 @经济之声 @人民网 @小燕子anna 2昊天北大街 ​​​​                                                            ", 2012-8-10 14:02,转发,评论,赞,新浪邮箱,ywvwDw8KR
