序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,转发微博,是,【儿童避免火灾小常识】儿童应该怎样防止消防事故的发生呢？这几点小建议不错哦！L江西消防的秒拍视频 ​​​ ​​​​,2017-09-29 22:21,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/Fo6kpdwA2
1,转发微博,是,【手机这样充电不正确】台湾省媒体报道有消费者的iPhone8充电时爆裂。时常会听到手机因充电爆炸起火伤人，也有人建议大家不要在充电的时候使用手机，不要整夜给手机充电等等。注意：别再给手机瞎充电了，以下这些手机充电常识要掌握。 ​​​​,2017-09-29 22:21,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/Fo6kmdcOR
2,//@中国消防:秋季防火须知！,是,#除火患 保平安#【天干物燥 小心防火】随着秋高气爽天气的到来，天气逐渐转凉，但同时伴随着天干物燥，人们面临的火灾隐患也在不断增多，稍有不慎，极易发生家庭火灾。蜀黍提醒广大市民秋季火灾仍需多加注意，严防火灾事故发生。@中国消防 ​​​​,2017-09-29 22:21,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/Fo6kjA0jJ
3,转发微博,是,【浴霸使用不当会爆炸】天气渐冷，洗澡时浴霸少不了，可浴霸也会爆炸你却不知道，用两种不同的浴霸灯泡进行实验，商家都说自己的防爆，真相究竟怎样，快看实验！消妹提示：要通过正规渠道购买质量合格的浴霸；使用时尽量避免洗澡水直接淋在浴霸灯泡上。L陕西消防的秒拍视频 ​​​​,2017-09-29 22:21,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/Fo6khuPCH
4,转发微博,是,【我灭火回来了】听说有人说我黑？还被老妈认不出，被媳妇嫌弃（首先得有个媳妇呀）虽然有点扎心，不过…… ​​​​,2017-09-29 22:20,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/Fo6kg5ZdC
5,转发微博,是,【这些东西不能放在冰箱里】新闻报道冰箱引发事故时有发生，应引起警惕。冰箱不仅储存各种美食，如使用不当美食可能变“炸弹”。今天！消妹带你安全地打开你的冰箱！听说聪明的人马上就戳图学习了～ ​​​​,2017-09-28 18:46,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/FnVuN4Jtp
6,//@中国消防:群众有危难，紧急伸援手,是,#救援现场#【骑车男子被撞飞 消防官兵急相救】9月27日上午11点左右，金山区金廊公路与亭枫公路交叉口处，一辆私家轿车将一名60多岁的骑摩托车男子撞倒在地。附近的@金山消防 金山中队官兵听到碰撞声后，立马飞奔到现场，积极协调指挥过往车辆，一边安抚伤者，一边拉起警戒带等待救护车的到来。据悉，受 ​​​​...展开全文c,2017-09-28 18:46,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/FnVuL0wJt
7,//@中国消防:预防电动车火灾，正确充电是关键！,是,"#消防提示#【预防电动车火灾 正确充电是关键】近年, 全国各地频繁发生电动车起火事故，造成财产损失和人员伤亡。 ​​​​陕西消防提醒您，预防电动车火灾 正确充电是关键! ​ ​​​​",2017-09-28 18:46,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/FnVuJcUUM
8,//@中国消防:国庆要到了，乘坐拥挤不堪的地铁，一定要注意安全，掌握逃生方法！,是,#除火患 保平安#【地铁火灾逃生方法】地铁已逐渐成为大城市里的一种重要交通工具，客流量大，人员集中，加之地铁本身独有的特点，发生火灾时由于地下供氧不足，往往处于不完全燃烧状态，烟雾浓，发烟量大，地铁的出入口又少，因此易造成群死群伤的严重后果。那么遭遇地铁火灾人们应如何逃生呢？让金山 ​​​​...展开全文c,2017-09-28 18:46,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/FnVuH7fPC
9,转发微博,是,【逼出幽闭症！23人被困电梯呼吸难】9月27日，南昌一写字楼的电梯发生故障，23人被困电梯，众人呼吸困难。接警后，消防员紧急救援，热心市民也来递水扇风，1小时后全员获救！L一手video的秒拍视频 ​​​​,2017-09-28 18:46,转发,评论,赞,荣耀8青春版 颜值担当,https://weibo.com/5465966405/FnVuFm4Ff
