序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
0,中秋，国庆两节快乐！放长假了！ ​​​​,否,,2012-09-29 11:01,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yE5HXmBst
1,在流感高峰季节即将来临之际，温泉卫生院利用温泉有线电视台进行了季节性流感知识的宣传，针对“如何预防流感？每年接种流感疫苗的意义？得了流感怎么办？”等问题进行详细的讲解，并强调预防流感最安全有效的措施是接种流感疫苗。借此也对今年流感疫苗接种对象、时间、地点等相关政策进行了大力宣传。 ​​​​,否,,2012-09-28 14:51,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yDXMQnPcJ
2,第一次听赵之心老师的课，讲得太棒了!真是受益匪浅。 ​​​​,否,,2012-09-20 15:23,转发,评论,赞,uc浏览器ios,https://weibo.com/2917645117/yCKzWrKqi
3,今天是爱牙日。刷牙能去除牙菌斑、软垢和食物残渣，保持口腔卫生，维护牙齿和牙周组织健康，每天至少刷牙两次，睡前刷牙更重要。 ​​​​,否,,2012-09-20 14:23,转发,评论,赞,uc浏览器ios,https://weibo.com/2917645117/yCKbnbHW0
4,早晚气温温差大，注意增减衣服，小心着凉。 ​​​​,否,,2012-09-15 09:39,转发,评论,赞,uc浏览器ios,https://weibo.com/2917645117/yBXbMfgAb
5,马上就要运动会啦 ​​​​,否,,2012-09-14 08:53,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yBNsExnE3
6,祝所有老师：教师节快乐！身体健康！ ​​​​,否,,2012-09-10 13:20,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yBdv5AzBS
7,明天就是教师节了，祝所有的老师节日快乐！ ​​​​,否,,2012-09-09 11:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yB3wQnocn
8,一场秋雨一场寒，感觉到秋天的凉爽，周五啦，该休息了！ ​​​​,否,,2012-09-07 08:01,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yAJ7YftW8
9,健康的守护者[呵呵] ​​​​,否,,2012-09-06 13:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2917645117/yABSWseLa
